mp-ids;Icohp_mean_avg;Icohp_mean_max;Icohp_mean_min;Icohp_mean_std;Icohp_sum_avg;Icohp_sum_max;Icohp_sum_min;Icohp_sum_std;bonding_perc_avg;bonding_perc_max;bonding_perc_min;bonding_perc_std;antibonding_perc_avg;antibonding_perc_min;antibonding_perc_max;antibonding_perc_std;Made_Loe;Made_Mull
mp-10918;-6.386666667;-2.92;-13.32;4.902607016;-7.356666667;-2.92;-13.32;4.38087003;0.864523333;0.96699;0.81319;0.072454921;0.135476667;0.03301;0.18681;0.072454921;-3.86;-4.51
mp-11327;-0.446666667;-0.37;-0.6;0.10842304;-2.686666667;-1.49;-3.6;0.884395588;0.898156667;0.93255;0.8321;0.046722412;0.101843333;0.06745;0.1679;0.046722412;-9.72;-10.34
mp-996983;-1.66;-0.87;-2.45;0.79;-4.9875;-1.75;-9.81;2.999503084;0.7329825;0.76237;0.70353;0.029040037;0.2670175;0.23763;0.29647;0.029040037;-38.91;-41.89
mp-29208;-0.565;-0.46;-0.67;0.105;-2.385;-1.39;-2.77;0.575391171;0.93419;0.97527;0.89296;0.041080137;0.06581;0.02473;0.10704;0.041080137;-52.27;-58.33
mp-10680;-0.42;-0.29;-0.68;0.183847763;-2.903333333;-2.31;-4.09;0.839100047;0.794196667;0.79883;0.79188;0.003276261;0.205803333;0.20117;0.20812;0.003276261;-17.34;-18.18
mp-6026;-14.43;-14.43;-14.43;0;-28.855;-14.43;-43.28;14.425;0.995765;0.99588;0.99565;0.000115;0.004235;0.00412;0.00435;0.000115;-46.91;-61.4
mp-8861;-0.451428571;-0.12;-1.01;0.351869642;-2.051428571;-0.12;-5.81;1.902580417;0.866014286;0.91801;0.81818;0.034426773;0.133985714;0.08199;0.18182;0.034426773;-33.65;-37.31
mp-10653;-0.286666667;-0.22;-0.32;0.047140452;-2.173333333;-1.34;-2.59;0.589255651;0.886086667;0.89024;0.87778;0.0058737;0.113913333;0.10976;0.12222;0.0058737;-15.46;-16.82
mp-9567;-0.476;-0.16;-0.69;0.198856732;-2.06;-0.96;-2.77;0.78271323;0.829072;0.96026;0.73126;0.10763934;0.170928;0.03974;0.26874;0.10763934;-50.83;-54.32
mp-1008506;-2.24;-0.46;-3.7;1.341938896;-5.01;-1.37;-11.1;4.333597428;0.858586667;1;0.68312;0.131587628;0.141413333;0;0.31688;0.131587628;-12.47;-14.45
mp-23432;-0.392;-0.33;-0.43;0.037094474;-2;-1.53;-2.64;0.417660149;0.815102;0.89222;0.70868;0.086307659;0.184898;0.10778;0.29132;0.086307659;-34.53;-37.42
mp-5078;-0.772;-0.29;-1.25;0.40041978;-2.552;-1.07;-4.99;1.716466137;0.78546;0.90278;0.65664;0.106500253;0.21454;0.09722;0.34336;0.106500253;-80.86;-88.49
mp-3642;-2.052;-0.47;-2.71;0.822688276;-6.736;-2.18;-16.17;5.149278008;0.860818;0.99877;0.74115;0.115527309;0.139182;0.00123;0.25885;0.115527309;-42.08;-56.87
mp-10167;-4.91;-4.91;-4.91;0;-12.27;-4.91;-19.63;7.36;0.991735;0.99198;0.99149;0.000245;0.008265;0.00802;0.00851;0.000245;-19.43;-23.13
mp-961673;-1.25;-1.03;-1.4;0.15895492;-5.68;-5.28;-6.17;0.368872155;0.923316667;0.9779;0.82787;0.067723011;0.076683333;0.0221;0.17213;0.067723011;-0.31;-1.26
mp-149;-4.5;-4.5;-4.5;0;-17.98;-17.98;-17.98;0;1;1;1;0;0;0;0;0;0;0
mp-5431;-5.96;-5.95;-5.97;0.01;-11.935;-5.95;-17.92;5.985;0.913825;0.91443;0.91322;0.000605;0.086175;0.08557;0.08678;0.000605;-94.07;-102.2
mp-10417;-2.793333333;-0.54;-3.92;1.59334728;-8.2;-1.08;-15.68;5.965858418;0.900946667;0.91438;0.87413;0.018962258;0.099053333;0.08562;0.12587;0.018962258;-40.22;-45.72
mp-4002;-2.545;-0.8;-4.29;1.745;-9.1025;-1.6;-25.73;9.676247659;0.95335;0.9938;0.91268;0.040445313;0.04665;0.0062;0.08732;0.040445313;-33.42;-43.85
mp-8299;-0.414;-0.38;-0.49;0.040792156;-2.338;-0.98;-3.6;0.961590349;0.776026;0.88326;0.67905;0.086269495;0.223974;0.11674;0.32095;0.086269495;-79.84;-80.18
mp-11020;-2.194;-0.51;-3.81;1.353655791;-8.32;-1.43;-22.89;8.084642231;0.831486;0.97774;0.7042;0.123130774;0.168514;0.02226;0.2958;0.123130774;-24.93;-37.63
mp-9919;-0.456666667;-0.14;-0.83;0.284526898;-2.056666667;-0.43;-3.32;1.20748591;0.88618;0.9878;0.82353;0.072505402;0.11382;0.0122;0.17647;0.072505402;-32.53;-31.92
mp-11715;-7.95;-4.05;-11.85;3.9;-18.945;-4.05;-35.56;12.01196175;0.98269;1;0.96393;0.016944284;0.01731;0;0.03607;0.016944284;-54.57;-86.93
mp-4035;-8.285;-8.28;-8.29;0.005;-20.71;-8.28;-33.14;12.43;0.955215;0.95548;0.95495;0.000265;0.044785;0.04452;0.04505;0.000265;-72.33;-87
mp-571222;-0.303333333;-0.21;-0.35;0.065996633;-2.233333333;-2.11;-2.48;0.174419673;0.897513333;0.9308;0.88087;0.023537228;0.102486667;0.0692;0.11913;0.023537228;-3.92;-4.43
mp-556953;-6.765;-6.11;-7.42;0.655;-15.935;-7.42;-24.45;8.515;0.998175;1;0.99635;0.001825;0.001825;0;0.00365;0.001825;-15.58;-15.41
mp-29463;-3.244;-0.79;-6.48;2.662093913;-8.432;-0.79;-19.45;9.002027327;0.979048;1;0.89524;0.041904;0.020952;0;0.10476;0.041904;-22.87;-31.9
mp-1018040;-1.03;-1.03;-1.03;0;-4.135;-4.13;-4.14;0.005;0.97912;0.97912;0.97912;0;0.02088;0.02088;0.02088;0;-34.17;-39.34
mp-567655;-14.53;-14.53;-14.53;0;-21.795;-14.53;-29.06;7.265;0.9954;0.99557;0.99523;0.00017;0.0046;0.00443;0.00477;0.00017;-36.45;-42.06
mp-22905;-0.71;-0.71;-0.71;0;-4.23;-4.23;-4.23;0;0.99765;0.99765;0.99765;0;0.00235;0.00235;0.00235;0;-3.75;-5.39
mp-6492;-2.535714286;-0.47;-4.59;1.763096765;-9.475714286;-2.44;-27.54;9.454971266;0.91542;0.98732;0.81854;0.0696039;0.08458;0.01268;0.18146;0.0696039;-79.34;-91.5
mp-8759;-3.146666667;-1.36;-4.31;1.282454244;-11.96666667;-6.79;-21.56;6.790602984;0.90908;0.96668;0.82972;0.057992147;0.09092;0.03332;0.17028;0.057992147;-55.97;-64.86
mp-989571;-2.05;-0.56;-3.54;1.49;-7.1825;-0.56;-21.25;8.207905869;0.9488325;0.98333;0.91549;0.033176177;0.0511675;0.01667;0.08451;0.033176177;-12.45;-19.67
mp-1009733;-0.383333333;-0.17;-0.49;0.150849447;-2.293333333;-1;-3.92;1.215163455;0.85622;0.88492;0.79882;0.040587929;0.14378;0.11508;0.20118;0.040587929;-36.65;-33.3
mp-7027;-7.53;-3.17;-11.89;4.36;-18.23;-6.34;-35.67;11.02662006;0.9885975;1;0.97719;0.011402501;0.0114025;0;0.02281;0.011402501;-34.9;-66.51
mp-755586;-1.078571429;-0.41;-2.43;0.87412697;-4.542857143;-0.83;-14.57;4.563766346;0.900017143;0.94022;0.81834;0.038135237;0.099982857;0.05978;0.18166;0.038135237;-36.29;-50.25
mp-998552;-4.05;-4.05;-4.05;0;-16.22;-8.11;-24.33;8.11;0.96827;0.96827;0.96827;0;0.03173;0.03173;0.03173;0;-38.41;-47.33
mp-616378;-0.905;-0.18;-1.61;0.700232104;-3.85;-0.74;-9.59;3.427440736;0.9144225;0.95714;0.8785;0.035496096;0.0855775;0.04286;0.1215;0.035496096;-5.32;-10.07
mp-2030;-3.006666667;-2.68;-3.66;0.46197643;-9.266666667;-3.66;-16.09;5.146936521;0.878123333;0.91572;0.80336;0.052865951;0.121876667;0.08428;0.19664;0.052865951;-0.07;-0.48
mp-6613;-2.853333333;-0.58;-4.56;1.673505967;-10.48166667;-2.34;-27.34;9.750675902;0.858223333;0.9212;0.80526;0.047789775;0.141776667;0.0788;0.19474;0.047789775;-73.08;-87.19
mp-11659;-6.91;-3.18;-10.64;3.73;-16.2025;-3.18;-31.91;10.67160338;0.9948025;0.99813;0.99077;0.003105635;0.0051975;0.00187;0.00923;0.003105635;-47.32;-74.51
mp-555410;-1.31;-1.3;-1.32;0.01;-5.23;-5.19;-5.27;0.04;0.807455;0.80975;0.80516;0.002295;0.192545;0.19025;0.19484;0.002295;-61.59;-65.74
mp-6270;-3;-0.65;-5.35;2.35;-10.495;-0.65;-32.1;12.58897633;0.9311675;0.9385;0.92663;0.00480655;0.0688325;0.0615;0.07337;0.00480655;-85.3;-93.2
mp-223;-7.22;-7.22;-7.22;0;-21.66;-14.44;-28.88;7.22;0.99879;0.99896;0.99862;0.00017;0.00121;0.00104;0.00138;0.00017;-70.56;-106.2
mp-10985;-0.576666667;-0.22;-1.21;0.399861087;-2.526666667;-1.02;-5.21;1.485705968;0.76504;0.88559;0.58628;0.102255429;0.23496;0.11441;0.41372;0.102255429;-24.08;-26.95
mp-9780;-1.08;-0.33;-2.36;0.837416663;-4.59;-0.71;-14.16;4.6723513;0.894595;1;0.73236;0.095218665;0.105405;0;0.26764;0.095218665;-15.97;-21.79
mp-8291;-2.0525;-0.39;-3.71;1.657503771;-7.1775;-0.4;-22.24;8.775609309;0.86371;0.92926;0.79717;0.065133379;0.13629;0.07074;0.20283;0.065133379;-37.68;-45.96
mp-7176;-0.77;-0.26;-1.76;0.700071425;-3.606666667;-0.85;-10.55;3.417273117;0.884848333;0.95833;0.80427;0.056694689;0.115151667;0.04167;0.19573;0.056694689;-10.35;-15.08
mp-9570;-0.675;-0.46;-0.89;0.215;-2.82;-1.39;-3.56;0.886368998;0.837685;0.88398;0.79139;0.046295;0.162315;0.11602;0.20861;0.046295;-50.56;-52.01
mp-20210;-2.0375;-1.59;-2.48;0.442514124;-5.3175;-3.19;-9.92;2.753219706;0.825845;0.91922;0.73206;0.092952361;0.174155;0.08078;0.26794;0.092952361;-24.07;-28.52
mp-20782;-2.24;-0.9;-3.58;1.34;-6.72;-1.8;-14.31;4.787488903;0.9987825;1;0.99652;0.001424191;0.0012175;0;0.00348;0.001424191;-2.87;-7.95
mp-30062;-0.918333333;-0.23;-2.17;0.887814107;-3.503333333;-0.44;-13.04;4.342129534;0.828505;0.9321;0.61494;0.108104192;0.171495;0.0679;0.38506;0.108104192;-7.96;-9.73
mp-20187;-2.44;-0.91;-3.97;1.53;-7.3175;-1.83;-15.86;5.406308237;0.99828;1;0.99625;0.001733912;0.00172;0;0.00375;0.001733912;-6.9;-14.82
mp-8377;-4.55;-4.55;-4.55;0;-13.645;-9.1;-18.19;4.545;0.92665;0.93182;0.92148;0.00517;0.07335;0.06818;0.07852;0.00517;-109.76;-126.61
mp-2624;-3.76;-3.76;-3.76;0;-15.03;-15.03;-15.03;0;1;1;1;0;0;0;0;0;-0.07;-0.23
mp-5012;-4.6425;-1.02;-8.75;3.638697397;-10.9925;-2.05;-31.12;11.9381916;1;1;1;0;0;0;0;0;-86.14;-115.48
mp-998599;-0.488;-0.23;-0.75;0.200638979;-1.946;-0.46;-4.17;1.350978904;0.921214;0.97544;0.84211;0.046457645;0.078786;0.02456;0.15789;0.046457645;-34.79;-42.87
mp-9631;-2.262;-0.53;-4.06;1.489569065;-8.736;-1.34;-24.35;8.685667735;0.836308;0.99918;0.68037;0.142446478;0.163692;0.00082;0.31963;0.142446478;-33.73;-52.2
mp-1672;-0.59;-0.59;-0.59;0;-3.56;-3.56;-3.56;0;0.89451;0.89451;0.89451;0;0.10549;0.10549;0.10549;0;-19.17;-21.09
mp-23859;-0.326;-0.13;-0.48;0.135735036;-1.48;-0.5;-2.39;0.770636101;0.898708;0.9646;0.8;0.06160161;0.101292;0.0354;0.2;0.06160161;-33.02;-38.67
mp-3915;-1.138333333;-0.3;-2.62;1.048751904;-2.428333333;-0.3;-5.24;1.514490197;0.752055;0.8427;0.58757;0.084815977;0.247945;0.1573;0.41243;0.084815977;-35.34;-35.75
mp-9672;-2.703333333;-1.61;-4.89;1.546206828;-4.85;-3.22;-6.44;1.314863745;0.7732;0.78598;0.74909;0.017058619;0.2268;0.21402;0.25091;0.017058619;-13.49;-15.74
mp-15685;-0.8;-0.2;-1.72;0.654726406;-2.155;-0.4;-3.44;1.3113066;0.788053333;0.94382;0.57651;0.134172164;0.211946667;0.05618;0.42349;0.134172164;-17.18;-17.78
mp-29342;-0.605;-0.59;-0.62;0.015;-2.4325;-1.19;-3.57;0.843100676;0.84937;0.85675;0.84;0.007512952;0.15063;0.14325;0.16;0.007512952;-59.53;-68.71
mp-8751;-0.3775;-0.11;-0.74;0.219416841;-1.81875;-0.45;-2.97;0.941055757;0.8953225;0.99663;0.76842;0.088583293;0.1046775;0.00337;0.23158;0.088583293;-20.4;-21.59
mp-12623;-1.16;-0.42;-2.27;0.906311205;-3.434;-0.83;-9.07;2.933350303;0.767464;0.81818;0.74047;0.027094026;0.232536;0.18182;0.25953;0.027094026;-52.65;-59.73
mp-3834;-2.2625;-0.54;-3.99;1.722503628;-10.125;-4.32;-23.89;8.085717346;0.87252;0.92809;0.8194;0.053148242;0.12748;0.07191;0.1806;0.053148242;-35.41;-40.49
mp-989526;-1.048888889;-0.36;-3.33;1.21692184;-4.228888889;-0.39;-19.96;5.635584253;0.880555556;0.96721;0.77333;0.06875809;0.119444444;0.03279;0.22667;0.06875809;-26.78;-32.37
mp-21511;-1.268571429;-0.44;-3.1;1.166416105;-3.41;-0.47;-12.39;4.09997561;0.956517143;0.99206;0.79725;0.065288158;0.043482857;0.00794;0.20275;0.065288158;-21.06;-25.17
mp-9063;-1.503333333;-0.39;-3.73;1.574491099;-1.886666667;-0.77;-3.73;1.31312181;0.87829;0.93617;0.76912;0.077241715;0.12171;0.06383;0.23088;0.077241715;-20.16;-24.68
mp-760;-1.643333333;-0.61;-2.16;0.730677007;-7.513333333;-3.07;-12.98;4.109941876;0.88455;0.9;0.86052;0.01722169;0.11545;0.1;0.13948;0.01722169;-1.1;-2.26
mp-7936;-1.5;-0.55;-2.77;1.034524045;-6.924;-2.12;-16.61;5.267324178;0.959162;0.99767;0.91228;0.03278771;0.040838;0.00233;0.08772;0.03278771;-6.07;-12.53
mp-7848;-7.8;-5.85;-9.75;1.95;-19.4975;-5.85;-38.98;13.00137949;0.999935;1;0.99974;0.000112583;6.50E-05;0;0.00026;0.000112583;-68.13;-104.75
mp-8098;-3.245;-0.5;-4.78;1.72505797;-14.7175;-2.98;-23.25;7.477109652;0.9349425;0.97599;0.83299;0.059300665;0.0650575;0.02401;0.16701;0.059300665;-42.91;-64.17
mp-7910;-2.455;-0.94;-3.98;1.515016502;-7.145;-0.94;-15.93;5.648400216;0.874905;0.99874;0.75138;0.123525194;0.125095;0.00126;0.24862;0.123525194;-3.03;-4.44
mp-1070;-1.03;-1.03;-1.03;0;-4.12;-4.12;-4.12;0;0.80942;0.8096;0.80924;0.00018;0.19058;0.1904;0.19076;0.00018;-24.63;-25.79
mp-989537;-1.568571429;-0.43;-3.66;1.352050597;-5.97;-1.16;-21.9;6.728060642;0.890408571;0.95767;0.79682;0.062474453;0.109591429;0.04233;0.20318;0.062474453;-24.71;-33.71
mp-9564;-0.635;-0.48;-0.79;0.155;-2.66;-1.43;-3.17;0.720624729;0.939145;0.97313;0.90503;0.033985124;0.060855;0.02687;0.09497;0.033985124;-58.82;-63.26
mp-696804;-5.86;-5.86;-5.86;0;-5.86;-5.86;-5.86;0;0.99661;0.99661;0.99661;0;0.00339;0.00339;0.00339;0;-8.21;-9.86
mp-7548;-1.556666667;-0.39;-3.64;1.476670429;-3.89;-1.28;-7.27;2.505287741;0.834876667;0.84637;0.82775;0.008204752;0.165123333;0.15363;0.17225;0.008204752;-21.52;-24.61
mp-7610;-3.965;-0.84;-7.09;3.125;-10.1225;-1.68;-28.37;10.71575796;0.9955175;0.9986;0.99115;0.003084448;0.0044825;0.0014;0.00885;0.003084448;-62.79;-75.91
mp-23167;-0.606666667;-0.56;-0.63;0.032998316;-4.473333333;-3.34;-5.04;0.801387685;0.897896667;0.89869;0.89631;0.001121943;0.102103333;0.10131;0.10369;0.001121943;-0.62;-1.6
mp-9855;-1.37;-0.34;-3.04;1.078491009;-5.027142857;-0.72;-18.21;5.680582753;0.854455714;1;0.6701;0.12893266;0.145544286;0;0.3299;0.12893266;-27.49;-36.76
mp-15157;-0.401428571;-0.18;-0.7;0.207738061;-2.167142857;-0.7;-4.25;1.381300777;0.840942857;0.93501;0.73239;0.078588801;0.159057143;0.06499;0.26761;0.078588801;-33.83;-33.69
mp-568284;-0.57;-0.54;-0.6;0.03;-2.775;-1.79;-3.76;0.985;0.935885;0.94089;0.93088;0.005005;0.064115;0.05911;0.06912;0.005005;-45.62;-55.49
mp-676464;-1.145;-0.8;-1.45;0.280223125;-2.8225;-1.45;-5.56;1.61671542;0.81938;0.89665;0.75532;0.05991581;0.18062;0.10335;0.24468;0.05991581;-28.6;-28.87
mp-4200;-6.0275;-2.02;-10.03;4.002501562;-17.5975;-4.05;-40.11;13.68911497;0.999255;1;0.99702;0.001290378;0.000745;0;0.00298;0.001290378;-121.58;-167.33
mp-9205;-6.08;-3.29;-8.87;2.79;-8.2975;-3.29;-17.74;5.908440467;0.826295;0.92278;0.72981;0.096485;0.173705;0.07722;0.27019;0.096485;-54.12;-61.09
mp-569779;-0.926666667;-0.65;-1.15;0.207578633;-5.016666667;-3.92;-6.53;1.105511445;0.90656;0.99847;0.73374;0.12228468;0.09344;0.00153;0.26626;0.12228468;-4.6;-8
mp-11713;-5.74;-5.65;-5.83;0.09;-22.95;-22.6;-23.3;0.35;1;1;1;0;0;0;0;0;-73.57;-96.18
mp-12908;-0.96;-0.28;-1.94;0.710117361;-4.076666667;-0.56;-11.62;3.853503456;0.848716667;1;0.70179;0.121704786;0.151283333;0;0.29821;0.121704786;-9.41;-14.16
mp-13983;-1.86;-1.07;-2.65;0.79;-6.51;-1.07;-15.89;5.755084708;0.748725;0.79394;0.70332;0.04514042;0.251275;0.20606;0.29668;0.04514042;-35.85;-42.46
mp-754517;-0.65;-0.62;-0.68;0.03;-2.435;-0.62;-4.06;1.473999661;0.9251275;0.93347;0.91818;0.006699968;0.0748725;0.06653;0.08182;0.006699968;-34.81;-42.87
mp-8932;-2.99;-0.77;-4.1;1.569777054;-9.216666667;-3.06;-16.39;5.489227835;0.932766667;0.99696;0.80498;0.090359151;0.067233333;0.00304;0.19502;0.090359151;-16.31;-16.98
mp-24066;-7.5;-7.5;-7.5;0;-7.5;-7.5;-7.5;0;0.98201;0.98201;0.98201;0;0.01799;0.01799;0.01799;0;-46.37;-54.97
mp-28377;-1.72;-1.72;-1.72;0;-6.875;-3.44;-10.31;3.435;0.89651;0.89655;0.89647;4.00E-05;0.10349;0.10345;0.10353;4.00E-05;-1.86;-3.62
mp-4187;-6.82;-6.69;-6.95;0.13;-15.245;-6.95;-20.07;5.410196392;0.9679325;0.99653;0.93953;0.02810548;0.0320675;0.00347;0.06047;0.02810548;-77.95;-114.98
mp-996944;-2.31;-1.34;-3.28;0.97;-8.09;-1.34;-19.67;7.120312493;0.89778;0.92745;0.8674;0.029306244;0.10222;0.07255;0.1326;0.029306244;-6.04;-12.02
mp-12525;-3.185;-0.8;-5.57;2.385;-11.1325;-0.8;-33.39;12.97670678;0.954575;0.97619;0.93394;0.020636878;0.045425;0.02381;0.06606;0.020636878;-84.48;-93.42
mp-755287;-0.576;-0.21;-0.69;0.183477519;-2.718;-1.34;-3.95;1.091373447;0.796066;0.87263;0.72346;0.061088614;0.203934;0.12737;0.27654;0.061088614;-86.55;-84.81
mp-21276;-1.45;-1.45;-1.45;0;-8.68;-8.68;-8.68;0;0.90084;0.90084;0.90084;0;0.09916;0.09916;0.09916;0;-1.43;-2.92
mp-2286;-0.55;-0.11;-0.77;0.311126984;-3.283333333;-0.67;-6.12;2.230550505;0.981983333;1;0.94595;0.025479414;0.018016667;0;0.05405;0.025479414;-8.25;-9.94
mp-14205;-0.735;-0.17;-1.64;0.643085013;-2.396666667;-0.88;-4.93;1.391541911;0.83031;0.95161;0.6982;0.087865874;0.16969;0.04839;0.3018;0.087865874;-16.33;-15.07
mp-8176;-1.125;-0.27;-2.57;1.018442438;-5.475;-1.63;-15.26;4.830019841;0.851935;0.92667;0.80159;0.053911531;0.148065;0.07333;0.19841;0.053911531;-11.47;-14.62
mp-1190;-1.2;-1.2;-1.2;0;-4.8;-4.8;-4.8;0;0.83426;0.83426;0.83426;0;0.16574;0.16574;0.16574;0;-13.27;-13.82
mp-13190;-2.465;-0.45;-4.48;2.015;-9.2075;-1.82;-26.89;10.25417324;0.931465;0.94269;0.92056;0.010907347;0.068535;0.05731;0.07944;0.010907347;-28.65;-38.83
mp-8267;-5.47;-4.82;-6.12;0.65;-17.07;-9.65;-24.49;7.42;0.95861;0.99515;0.92207;0.03654;0.04139;0.00485;0.07793;0.03654;-15.41;-15.45
mp-6870;-7.911666667;-5;-10.89;2.40307731;-14.04166667;-7.84;-32.68;8.673671688;0.980955;1;0.9622;0.01543315;0.019045;0;0.0378;0.01543315;-17.59;-42.03
mp-29678;-1.19;-0.71;-1.67;0.48;-5.365;-2.14;-10.03;2.893134114;0.7948725;0.89541;0.69423;0.100497556;0.2051275;0.10459;0.30577;0.100497556;-6.5;-8.54
mp-978852;-1.78;-0.41;-3.5;1.375190896;-3.965;-1.23;-10.51;3.826071745;0.8809425;1;0.7322;0.097794262;0.1190575;0;0.2678;0.097794262;-12.08;-14.04
mp-22888;-0.72;-0.72;-0.72;0;-3.23;-2.15;-4.31;1.08;0.8896;0.89051;0.88869;0.00091;0.1104;0.10949;0.11131;0.00091;-27.96;-34.1
mp-752658;-2.11;-0.43;-3.11;0.987279089;-8.738;-1.29;-12.43;4.467421628;0.941424;0.99829;0.77542;0.084132031;0.058576;0.00171;0.22458;0.084132031;-15.79;-26.34
mp-28603;-0.615;-0.43;-0.8;0.185;-2.6875;-2.17;-3.21;0.517512077;0.997705;1;0.99541;0.002295;0.002295;0;0.00459;0.002295;-33.56;-40.91
mp-8454;-0.493333333;-0.3;-0.88;0.273414622;-3.333333333;-2.36;-5.28;1.376501201;0.91668;0.95703;0.83598;0.057063517;0.08332;0.04297;0.16402;0.057063517;-6.06;-6.06
mp-1794;-2.656666667;-0.55;-3.71;1.489638286;-17.02;-6.54;-22.26;7.410479067;0.972626667;1;0.91788;0.038711739;0.027373333;0;0.08212;0.038711739;-3.03;-6.73
mp-996943;-1.905;-0.56;-3.25;1.345;-6.6625;-0.56;-19.48;7.484658893;0.955575;0.98305;0.92754;0.027428415;0.044425;0.01695;0.07246;0.027428415;-9.65;-16.22
mp-568032;-2.45;-0.99;-3.91;1.46;-7.105;-0.99;-15.63;5.486863858;0.912815;0.99303;0.83221;0.079906834;0.087185;0.00697;0.16779;0.079906834;-7.93;-12.29
mp-5394;-1.212;-0.4;-1.45;0.407205108;-6.058;-4.77;-7.25;1.010077225;0.906412;0.97619;0.80992;0.063207434;0.093588;0.02381;0.19008;0.063207434;-20.97;-34.37
mp-567290;-1.62;-0.68;-2.09;0.664680374;-9.696666667;-8.18;-10.46;1.072453055;0.928423333;0.97632;0.83265;0.067721974;0.071576667;0.02368;0.16735;0.067721974;-21;-30.77
mp-2657;-3.48;-3.48;-3.48;0;-15.66;-10.44;-20.88;5.22;0.99737;0.99761;0.99713;0.00024;0.00263;0.00239;0.00287;0.00024;-38.85;-52.09
mp-4690;-4.783333333;-3.7;-6.73;1.379428223;-13.92;-3.7;-31.33;12.37271999;0.884996667;0.97244;0.77506;0.082134762;0.115003333;0.02756;0.22494;0.082134762;-33.32;-43.39
mp-12427;-4.5125;-4.17;-4.84;0.327671711;-15.8125;-4.17;-29.04;11.39117504;0.9620775;0.97093;0.95624;0.005444549;0.0379225;0.02907;0.04376;0.005444549;-73.2;-90.15
mp-510273;-2.956666667;-1.21;-3.83;1.235079844;-9.273333333;-4.83;-15.33;4.435811338;0.883623333;0.9133;0.82476;0.041623143;0.116376667;0.0867;0.17524;0.041623143;-39.9;-45.55
mp-7469;-1.4;-0.52;-2.28;0.88;-3.33;-2.1;-4.56;1.23;0.85339;0.95595;0.75083;0.10256;0.14661;0.04405;0.24917;0.10256;-42.32;-44.56
mp-573658;-5.156666667;-1.29;-7.09;2.734146221;-7.95;-2.58;-14.18;4.774564553;0.943043333;1;0.82983;0.080054426;0.056956667;0;0.17017;0.080054426;-16.04;-18.16
mp-23040;-0.426;-0.11;-0.64;0.198856732;-1.884;-0.34;-3.84;1.176139448;0.843022;0.9;0.77586;0.049196274;0.156978;0.1;0.22414;0.049196274;-37.98;-41.38
mp-867335;-0.758333333;-0.28;-1.68;0.651777484;-1.968333333;-0.55;-3.37;1.141394128;0.853251667;0.97619;0.67532;0.103490673;0.146748333;0.02381;0.32468;0.103490673;-14.2;-14.77
mp-570213;-0.64;-0.64;-0.64;0;-2.56;-2.56;-2.56;0;0.981095;0.9812;0.98099;0.000105;0.018905;0.0188;0.01901;0.000105;-20.8;-24.42
mp-10219;-2.128;-0.5;-3.38;1.110772704;-8.512;-1.98;-13.53;4.453463371;0.906116;0.99779;0.8268;0.075512384;0.093884;0.00221;0.1732;0.075512384;-23.32;-36.19
mp-165;-4.5;-4.5;-4.5;0;-18.01;-18.01;-18.01;0;1;1;1;0;0;0;0;0;0;0
mp-27385;-4.54;-4.54;-4.54;0;-11.34;-4.54;-18.14;6.8;0.946825;0.94685;0.9468;2.50E-05;0.053175;0.05315;0.0532;2.50E-05;-9.22;-17.93
mp-20459;-2.5875;-1.27;-4;1.112685378;-10.0775;-3.52;-20.01;6.192856268;0.9522225;0.99508;0.9024;0.039629783;0.0477775;0.00492;0.0976;0.039629783;-24.11;-32.46
mp-697144;-6.88;-6.88;-6.88;0;-10.325;-6.88;-13.77;3.445;0.99178;0.99214;0.99142;0.00036;0.00822;0.00786;0.00858;0.00036;-19.84;-24.2
mp-1285;-1.993333333;-0.3;-2.84;1.197367483;-8.82;-0.89;-17.05;6.600701983;0.75491;0.81944;0.62731;0.090228794;0.24509;0.18056;0.37269;0.090228794;-38.97;-45.25
mp-24341;-1.69;-0.38;-3.53;1.499026351;-3.588;-0.76;-10.6;3.62328801;0.8778;1;0.76573;0.10500157;0.1222;0;0.23427;0.10500157;-5.91;-10.43
mp-23956;-0.33;-0.16;-0.59;0.188997354;-1.55;-0.59;-3.15;0.886611527;0.93849;1;0.81481;0.069560243;0.06151;0;0.18519;0.069560243;-23.79;-25.32
mp-15953;-2.513333333;-2.37;-2.65;0.114406682;-9.033333333;-5.3;-14.24;3.795517824;0.905173333;0.95486;0.87588;0.035321156;0.094826667;0.04514;0.12412;0.035321156;-0.43;-0.55
mp-975140;-0.628;-0.22;-1.22;0.401317829;-2.688;-0.88;-4.87;1.456357099;0.862218;0.88938;0.82005;0.026993644;0.137782;0.11062;0.17995;0.026993644;-67.48;-67.77
mp-7929;-1.015;-0.27;-2.36;0.949609569;-3.506666667;-1.12;-9.42;2.903318025;0.823403333;0.925;0.68794;0.081770946;0.176596667;0.075;0.31206;0.081770946;-7.86;-9.29
mp-7903;-3.196666667;-1.11;-4.24;1.47549615;-10.99666667;-3.32;-25.43;10.21281657;0.87721;0.91041;0.86031;0.023477223;0.12279;0.08959;0.13969;0.023477223;-32.7;-40.28
mp-568273;-0.59;-0.59;-0.59;0;-3.535;-3.53;-3.54;0.005;0.99859;1;0.99718;0.00141;0.00141;0;0.00282;0.00141;-5.08;-8.51
