mp-ids,Icohp_mean_avg,Icohp_mean_max,Icohp_mean_min,Icohp_mean_std,Icohp_sum_avg,Icohp_sum_max,Icohp_sum_min,Icohp_sum_std,bonding_perc_avg,bonding_perc_max,bonding_perc_min,bonding_perc_std,antibonding_perc_avg,antibonding_perc_min,antibonding_perc_max,antibonding_perc_std,Madelung_Mull,Madelung_Loew
mp-29754,-0.54625,-0.18,-1.19,0.39563043045246155,-1.7000000000000002,-0.35,-2.37,0.760115122859689,0.818235,0.9917,0.64118,0.12268584178706197,0.181765,0.0083,0.35882,0.12268584178706196,-40.77,-47.19
mp-2979,-3.845,-1.28,-6.46,2.558533108378054,-10.253333333333332,-2.56,-25.61,8.093577014453428,0.8831866666666666,0.99846,0.76812,0.11220976987569109,0.11681333333333332,0.00154,0.23188,0.1122097698756911,-172.48,-143.28
mp-30004,-0.3225,-0.26,-0.52,0.07980444849756184,-1.7787499999999998,-0.31,-4.13,1.1522417009898573,0.8510925,0.93377,0.74242,0.07590032472756622,0.14890750000000003,0.06623,0.25758,0.07590032472756622,-25.01,-23.73
mp-30041,-0.9059999999999999,-0.35,-1.71,0.6568287448033924,-4.198,-1.05,-10.23,3.300420579259559,0.88799,0.90347,0.87647,0.011515316756390174,0.11201000000000001,0.09653,0.12353,0.011515316756390157,-10.78,-8.83
mp-30056,-0.396,-0.14,-0.73,0.27332032489370417,-1.9439999999999997,-0.77,-4.35,1.3239274904616187,0.8513680000000001,0.94792,0.7219,0.10545188313159704,0.14863200000000001,0.05208,0.2781,0.10545188313159704,-21.56,-17.95
mp-30062,-0.9183333333333334,-0.23,-2.17,0.8878141071693381,-3.5049999999999994,-0.44,-13.04,4.34132372285996,0.8351633333333334,0.93252,0.62195,0.11013247759958106,0.16483666666666666,0.06748,0.37805,0.11013247759958106,-9.73,-7.96
mp-30250,-2.0380000000000003,-0.5,-3.14,0.9987472152652042,-7.2700000000000005,-1.71,-18.82,6.354658133999028,0.8352359999999999,0.99577,0.70433,0.13345265131873552,0.164764,0.00423,0.29567,0.13345265131873552,-41.09,-28.96
mp-30251,-2.256,-0.44,-3.07,0.9634023043360441,-7.464,-2.35,-18.41,5.994993244366502,0.841636,0.99892,0.71828,0.1295540848603393,0.158364,0.00108,0.28172,0.1295540848603393,-41.79,-29.16
mp-30315,-6.124999999999999,-1.13,-11.12,4.994999999999999,-9.1825,-1.13,-22.23,8.468965034170349,0.96502,0.99206,0.93798,0.02704000000000001,0.03498,0.00794,0.06202,0.02704,-60.33,-59.77
mp-30373,-0.19666666666666668,-0.17,-0.25,0.037712361663282526,-1.4033333333333335,-1.35,-1.51,0.07542472332656502,0.8179166666666666,0.87135,0.71105,0.07556614468280239,0.1820833333333333,0.12865,0.28895,0.07556614468280237,-4.6,-2.73
mp-3038,-3.1240000000000006,-0.97,-4.58,1.7587791220048072,-10.091999999999999,-0.97,-18.33,7.151249960671211,0.89535,1.0,0.73892,0.12772518028955762,0.10464999999999999,0.0,0.26108,0.12772518028955762,-11.93,-6.68
mp-304,-0.31,-0.13,-0.56,0.16577092628081683,-1.966,-0.65,-4.13,1.2331034019902791,0.824084,0.92444,0.7305,0.07767837346391851,0.17591600000000002,0.07556,0.2695,0.07767837346391852,-138.41,-149.94
mp-3042,-6.25,-6.25,-6.25,0.0,-21.87,-6.25,-37.49,15.620000000000001,0.9966900000000001,0.99682,0.99656,0.000130000000000019,0.00331,0.00318,0.00344,0.0001299999999999999,-54.76,-38.19
mp-30456,-0.36999999999999994,-0.17,-0.59,0.17204650534085253,-1.706666666666667,-0.68,-2.37,0.7362215850015688,0.8893183333333333,0.99583,0.79825,0.0813976323195105,0.11068166666666668,0.00417,0.20175,0.08139763231951051,-86.89,-81.02
mp-30459,-1.0566666666666669,-0.95,-1.11,0.07542472332656514,-4.966666666666667,-3.81,-6.65,1.2177666260641058,0.9206533333333334,0.99479,0.77312,0.10432225787859886,0.07934666666666666,0.00521,0.22688,0.1043222578785989,-8.02,-4.46
mp-30460,-1.1933333333333331,-0.85,-1.55,0.28592928418676455,-5.796666666666667,-3.41,-9.27,2.5127054918730303,0.9162666666666667,0.9916,0.76984,0.10355375716130356,0.08373333333333333,0.0084,0.23016,0.10355375716130354,-2.58,-1.5
mp-3054,-14.286666666666667,-14.03,-14.61,0.24143091949642417,-23.77,-14.03,-42.67,13.36641562524025,0.9926233333333333,0.99863,0.9848,0.005790361723492661,0.007376666666666667,0.00137,0.0152,0.00579036172349266,-49.59,-37.34
mp-3056,-1.384,-0.37,-2.75,1.1210637805227677,-6.4319999999999995,-1.12,-16.49,5.583638240430696,0.929206,0.98701,0.82979,0.056858228111681425,0.070794,0.01299,0.17021,0.056858228111681425,-14.53,-12.11
mp-3070,-14.199999999999998,-14.11,-14.27,0.06683312551921157,-23.679999999999996,-14.11,-42.66,13.421045662192892,0.9928366666666667,0.99513,0.98892,0.0027829760249695737,0.007163333333333333,0.00487,0.01108,0.0027829760249695923,-49.29,-36.79
mp-3074,-0.9640000000000001,-0.32,-1.88,0.7481336778945324,-2.416,-1.48,-3.76,1.0980455363963735,0.851604,0.94048,0.75895,0.08015761488467579,0.148396,0.05952,0.24105,0.08015761488467579,-38.41,-37.9
mp-3078,-2.745,-1.12,-4.37,1.625,-8.24,-2.24,-17.49,5.828271613437383,0.9214575,0.98882,0.85331,0.06735981642455685,0.07854249999999999,0.01118,0.14669,0.06735981642455685,-20.48,-19.23
mp-30847,-1.2033333333333334,-0.98,-1.52,0.23012074125457607,-5.473333333333334,-4.44,-6.09,0.7352248333370923,0.9170266666666668,0.99493,0.76714,0.10601343070049607,0.08297333333333333,0.00507,0.23286,0.1060134307004961,-5.67,-5.39
mp-3098,-2.492,-0.57,-4.14,1.4158587500171054,-9.214000000000002,-1.81,-24.82,8.639455075408403,0.8674120000000001,0.99679,0.75314,0.10973327907248553,0.13258799999999998,0.00321,0.24686,0.10973327907248558,-53.02,-35.3
mp-30988,-2.3333333333333335,-0.52,-3.24,1.2822202965516063,-6.830000000000001,-1.05,-12.96,4.868531606141631,0.9108766666666668,0.92632,0.8806,0.02141028465221536,0.08912333333333333,0.07368,0.1194,0.02141028465221537,-42.12,-38.43
